LATITUDE,LONGITUDE,Aug-22,Jan-23,Nov-22,Mar-22,WELL DEPTH
22.00167267,81.7375,2.7,0.021522461,2.95,4.82,0.078631275
22.00654764,81.8575,4.1,0.03820598,5.25,7.15,0.078631275
22.01142262,81.958333,1.12,0.014155713,1.95,8.9,0.078631275
22.01629759,81.990278,2.64,0.020150224,3.37,11.5,0.078631275
22.02117257,81.9125,1.94,0.034739275,4.79,6.3,0.078631275
22.02604754,81.343056,1.4,0.036400404,1.88,3.6,0.078011402
22.03092252,81.589167,2.15,0.020511339,2.9,8.12,0.078631275
22.03579749,81.482778,1.25,0.02267803,1.7,2.5,0.078631275
22.04067247,81.514167,1.1,0.022100246,3.7,3,0.078631275
22.04554745,81.5375,2,0.091506572,3.4,12.5,0.078631275
22.05042242,81.223056,3.95,0.035605951,2.2,6.25,0.077354068
22.0552974,81.553889,2.91,0.047450527,3.33,8.3,0.078631275
22.06017237,81.6675,4.24,0.037339304,2.15,6.725,0.078631275
22.06504735,81.464444,1.4,0.036400404,1.9,5.15,0.078631275
22.06992232,81.483889,5.8,0.088400982,2.4,11.95,0.078631275
22.0747973,81.5425,1.9,0.095623285,2.35,11.2,0.078631275
22.07967227,81.325556,1.7,0.04058934,2.63,3.1,0.078011402
22.08454725,81.53,1.1,0.042394915,2.3,3.8,0.078631275
22.08942223,81.608333,4.8,0.062039578,5.13,6.475,0.078631275
22.0942972,81.473056,6.27,0.081684241,3.615,9.15,0.078631275
22.09917218,81.621944,1.6,0.016900188,2.1,2.25,0.078631275
22.10404715,81.464722,0.7,0.023472483,1.6,0.9,0.078631275
22.10892213,81.241389,3.92,0.068178535,2.4,11.15,0.077354068
22.1137971,81.446389,2.25,0.020511339,3.2,10.775,0.078011402
22.11867208,81.622778,2.95,0.059945111,4.95,10.4,0.078631275
22.12354705,81.546389,2.02,0.038639318,3.2,9.983333333,0.078631275
22.12842203,81.37,1.8,0.030694785,2.775,9.566666667,0.078011402
22.13329701,81.401389,1.5,0.022750253,2.35,9.15,0.078011402
22.13817198,81.504722,1.85,0.065722952,2.55,3.9,0.078631275
22.14304696,81.562778,1.8,0.017405749,2.05,3.225,0.078631275
22.14792193,81.416667,2.75,0.034955944,3.85,2.55,0.078011402
22.15279691,81.288056,5.9,0.088039867,7.1,9.8,0.077354068
22.15767188,81.394444,1.9,0.043839376,5.05,3.42,0.078011402
22.16254686,81.496944,1.45,0.014589051,1.78,2.51,0.078631275
22.16742184,81.334722,5.22,0.089700997,6.88,9.63,0.078011402
22.17229681,81.444722,2.7,0.101184458,4.55,16.75,0.078011402
22.17717179,81.023056,2.7,0.060739564,6,8.45,0.102372119
22.18204676,81.2,0.68,0.030261447,3.9,3.15,0.077354068
22.18692174,81.444444,1.6,0.048678319,3,6.5,0.078011402
22.19179671,81.463056,2,0.018994655,1.88,3,0.078631275
22.19667169,81.3375,1.72,0.02412249,2.6,3.9,0.078011402
22.20154666,81.453333,2,0.015094612,2.6,9.4,0.078011402
22.20642164,81.051667,5.34,0.033005922,2.35,4.3,0.091232742
22.21129662,81.087778,1.2,0.02484472,3.25,8.25,0.091819734
22.21617159,80.997222,6.4,0.034233714,5.8,12.2,0.114627737
22.22104657,81.070833,2.65,0.028672541,2.35,7.19,0.091232742
22.22592154,80.981944,1.48,0.03820598,3.11,2.18,0.045715182
22.23079652,81.051389,3.27,0.054095046,3.3,7.5,0.091232742
22.23567149,81.134444,4.8,0.056622851,3.5,8.3,0.086123915
22.24054647,81.050556,1.6,0.046619962,3.3,7.753333333,0.091232742
22.24542144,81.057222,6.76,0.036617074,12.75,7.206666667,0.091232742
22.25029642,81.023056,2.65,0.034450383,4.22,6.66,0.102372119
22.2551714,81.077778,1.82,0.025566951,3.2,3.54,0.091316829
22.26004637,81.088889,3.3,0.056983966,4.6,12.3,0.0901671
22.26492135,81.181111,1.5,0.039650441,3,9.575,0.077354068
22.26979632,81.131667,1.7,0.027950311,1.9,6.85,0.086189676
22.2746713,81.095,1.85,0.108262314,2.516666667,7.65,0.0901671
22.27954627,81.275,2,0.020150224,3.133333333,2.82,0.077354068
22.28442125,81.413889,2.95,0.032067023,3.75,4.6,0.078011402
22.28929623,81.265,2.35,0.028094757,3.15,3.18,0.077354068
22.2941712,81.286667,0.5,0.018344648,1.2,3.046666667,0.077354068
22.29904618,81.387222,1.9,0.019427994,1.5,2.913333333,0.078011402
22.30392115,81.275,2.35,0.017116857,2.79,2.78,0.077354068
22.30879613,81.213889,5.9,0.025928066,2.9,12.43,0.077354068
22.3136711,81.309444,1.47,0.029033656,1.8,3.88,0.078011402
22.31854608,81.306389,3.21,0.062761808,5.4,8.7,0.077559435
22.32342105,81.331944,1.42,0.041456016,2.4,1.95,0.078011402
22.32829603,81.419444,1.55,0.020150224,1.8,4.2,0.078011402
22.33317101,81.419444,1.5,0.022533584,2.3,3.43,0.078011402
22.33804598,81.388889,1.25,0.014372382,1.9,1.92,0.078011402
22.34292096,81.205556,2.3,0.019427994,2.35,3.05,0.077354068
22.34779593,81.135278,2.2,0.019933555,3.55,4.15,0.086123915
22.35267091,81.258056,6.15,0.048678319,6.8,7.45,0.077354068
22.35754588,81.295833,0.3,0.01957244,1.35,3.75,0.077354068
22.36242086,81.396944,1.1,0.015455727,1.55,3.2,0.078011402
22.36729583,81.288889,0.9,0.017405749,1.95,6.85,0.077354068
22.37217081,81.3375,0.8,0.010616785,1.72,1.8,0.078011402
22.37704579,81.316944,1.85,0.018777986,2.45,3.75,0.078011402
22.38192076,81.258056,8.1,0.072150802,4.55,9.6,0.077354068
22.38679574,81.288889,0.8,0.00859454,0.96,2.21,0.077354068
22.39167071,81.471667,1.12,0.022389138,2.2,3.9,0.078631275
22.39654569,81.408333,2.44,0.032428138,3.4,4.75,0.078011402
22.40142066,81.4425,2.5,0.033872599,3.9,4.8,0.078011402
22.40629564,81.127222,1.62,0.033872599,4.65,3.966666667,0.086189676
22.41117062,81.395556,1.32,0.022100246,2.38,3.133333333,0.078011402
22.41604559,81.441667,0.6,0.028455872,1.55,2.3,0.078011402
22.42092057,81.381111,2.15,0.057345082,3.66,8.5,0.078011402
22.42579554,81.003611,1.54,0.059620107,5.18,3.19,0.181153859
22.43067052,81.5975,4.05,0.061895132,6.7,8.9,0.078631275
22.43554549,81.633056,2.1,0.070345226,2.9,14.52666667,0.078631275
22.44042047,81.613333,1.3,0.014733497,2.9,20.15333333,0.078631275
22.44529544,81.743611,17.94,0.165607396,4.75,25.78,0.078631275
22.45017042,81.871944,5.3,0.056622851,6.6,17.82,0.078631275
22.4550454,81.503889,1.15,0.017261303,1.8,9.86,0.078631275
22.45992037,81.55,1.65,0.025278059,2.55,1.9,0.078631275
22.46479535,81.459167,1.95,0.023761375,2.35,4.95,0.078340204
22.46967032,81.427778,1.65,0.015311281,2.7,8,0.078011402
22.4745453,81.487222,2,0.027372526,2.73,4.7,0.078631275
22.47942027,81.496667,1.52,0.017550195,2.4,7.55,0.078631275
22.48429525,81.483333,1.5,0.030044778,2.1,1.9,0.078631275
22.48917022,81.491667,1.15,0.012927921,1.2,2.82,0.078631275
22.4940452,81.546667,1.55,0.022028023,1.9,8.25,0.078631275
22.49892018,81.534167,2.2,0.014950166,1.62,4,0.078631275
22.50379515,81.435,1.85,0.017116857,2.1,4.65,0.078011402
22.50867013,81.458333,1.28,0.015455727,1.55,8.24,0.078340204
22.5135451,81.545833,1.51,0.029322548,2.7,3.81,0.078631275
22.51842008,81.201667,2.1,0.014011267,5.11,2.98,0.077354068
22.52329505,81.55,1.42,0.015094612,1.95,2.15,0.078631275
22.52817003,81.55,6.65,0.015094612,1.95,2.15,0.078631275
22.533045,81.528333,1.6,0.018055756,1.85,5.55,0.078631275
22.53791998,81.510556,2.1,0.019427994,2.3,2.62,0.078631275
22.54279496,81.549722,1.15,0.015455727,1.22,3.61,0.078631275
22.54766993,81.565833,1.3,0.018344648,2.2,2.6,0.078631275
22.55254491,81.398611,1.9,0.055683952,4,14,0.078011402
22.55741988,81.22,3.8,0.034450383,2.8,7.63,0.077354068
22.56229486,81.486111,3.15,0.044561606,5.5,7.34,0.078631275
22.56716983,81.213889,3.21,0.0530117,5.3,7.05,0.077354068
22.57204481,81.305278,3.8,0.059006211,3.5,7.1,0.077354068
22.57691979,81.456111,3.8,0.036400404,5.15,6.08,0.078011402
22.58179476,81.26,2.15,0.062039578,3.35,4.92,0.077354068
22.58666974,81.210556,1.27,0.076484183,9.9,11.95,0.077354068
22.59154471,81.225556,1.1,0.06326737,1.8,2.3,0.077354068
22.59641969,81.2,1.95,0.02340026,2.95,5.15,0.077354068
22.60129466,81.064167,1.16,0.021233569,1.5,4.7,0.091232742
22.60616964,81.288333,6.3,0.076845298,6.85,12.8,0.077354068
22.61104461,81.247222,1.1,0.027516972,2.05,7.7,0.077354068
22.61591959,82.422222,0.62,0.010761231,1.71,2.1,0.078631275
22.62079457,82.422222,1.08,0.01025567,1.53,1.98,0.078631275
22.62566954,82.369167,1.11,0.030261447,2.1,9,0.078631275
22.63054452,82.46,0.99,0.062184024,1.51,14.5,0.078631275
22.63541949,82.339444,0.65,0.02340026,1.21,9,0.078631275
22.64029447,82.341667,0.73,0.0109779,1.41,6.35,0.078631275
22.64516944,82.356667,1.2,0.033872599,2.13,6.45,0.078631275
22.65004442,82.405,0.38,0.040733786,1.21,2.28,0.078631275
22.65491939,82.477778,1.78,0.040011556,2.45,12.35,0.078631275
22.65979437,82.62,1.73,0.039289325,2.14,4.85,0.078631275
22.66466935,82.7175,0.57,0.032500361,1.31,6.35,0.078631275
22.66954432,82.716667,2.81,0.036183735,3.92,6.45,0.078631275
22.6744193,82.754167,7.52,0.050195002,2.91,6.55,0.078631275
22.67929427,82.661111,0.45,0.064206269,1.9,6.65,0.078631275
22.68416925,82.754167,0.86,0.021233569,1.72,2.81,0.078631275
22.68904422,82.700556,0.73,0.041817131,1.54,5.89,0.078631275
22.6939192,83.083333,0.41,0.025566951,1.8,3.75,0.078631275
22.69879418,83.191944,0.93,0.020872454,1.3,6.31,0.078631275
22.70366915,83.094444,0.2,0.016177958,0.8,1.88,0.078631275
22.70854413,82.835278,1.74,0.037122635,2.91,3.73,0.078631275
22.7134191,82.820833,1.32,0.037026337,2.81,6.11,0.078631275
22.71829408,82.854722,1.72,0.03693004,2.46,1.65,0.078631275
22.72316905,83.019444,1.53,0.036833743,2.11,4.55,0.078631275
22.72804403,83.009722,2.72,0.042900477,3.11,7.45,0.078631275
22.732919,82.623056,0.25,0.023039145,1.91,2.8,0.078631275
22.73779398,82.525,0.72,0.030261447,1.81,3.11,0.078631275
22.74266896,82.594722,1.15,0.021594684,2.87,3.85,0.078631275
22.74754393,82.579167,1.92,0.046872743,3.5,5.5,0.078631275
22.75241891,82.539444,3.58,0.040733786,3.92,5.47,0.078631275
22.75729388,82.711111,1.62,0.040011556,3.55,6.01,0.078631275
22.76216886,82.666667,1.53,0.046872743,1.83,5.08,0.078631275
22.76704383,82.556667,0.55,0.017983533,1.03,2.21,0.078631275
22.77191881,82.650833,1.32,0.036400404,1.95,7.8,0.078631275
22.77679378,82.633333,3.58,0.037267081,4.35,5.11,0.078631275
22.78166876,82.594444,7.71,0.059511772,7.55,11.35,0.078631275
22.78654374,82.339444,0.78,0.045067167,1.81,10.46,0.078631275
22.79141871,82.458056,0.15,0.012927921,1.62,2.45,0.078631275
22.79629369,82.382778,0.35,0.022316915,1.09,4.11,0.078631275
22.80116866,82.343611,0.81,0.018344648,1.61,3.22,0.078631275
22.80604364,82.495833,0.57,0.026289181,1.45,1.5,0.078631275
22.81091861,82.465,0.76,0.044706052,1.61,1.45,0.078631275
22.81579359,82.655278,0.33,0.031344793,1.2,6.1,0.078631275
22.82066856,82.452778,0.53,0.017261303,1.41,1.45,0.078631275
22.82554354,82.384444,1.32,0.039433771,2.51,5.88,0.078631275
22.83041852,82.450833,0.98,0.022316915,1.61,2.21,0.078631275
22.83529349,82.913889,2.02,0.02935866,3.11,5.02,0.078631275
22.84016847,82.859444,1.43,0.036400404,2.31,7.83,0.078631275
22.84504344,82.9625,0.51,0.021233569,0.98,2.1,0.078631275
22.84991842,82.746111,4.62,0.046872743,5.05,7.03,0.078631275
22.85479339,82.825,0.96,0.024483605,1.42,2.35,0.078631275
22.85966837,83.654167,2.1,0.021305792,2.67,4.1,0.078631275
22.86454335,83.549444,0.72,0.028816987,2.34,5.2,0.078631275
22.86941832,83.635,0.7,0.006572295,0.85,4.983333333,0.078631275
22.8742933,83.831667,2.5,0.025205836,2.77,4.766666667,0.078631275
22.87916827,83.749444,1.67,0.026650296,2.8,4.55,0.078631275
22.88404325,83.539444,0.82,0.031055901,3.53,6.445,0.078631275
22.88891822,83.705833,5.8,0.035461505,4.26,8.34,0.078631275
22.8937932,83.598333,4.1,0.050195002,5.45,7.85,0.078631275
22.89866817,83.661389,2,0.026361404,3.2,5.4,0.078631275
22.90354315,83.811111,6.12,0.069984111,8.1,14.4,0.078631275
22.90841813,83.912778,1.85,0.028816987,3.2,8.3,0.078631275
22.9132931,83.958333,3,0.029539217,3.3,5.15,0.078631275
22.91816808,83.958333,4.5,0.049039434,4.6,9,0.078631275
22.92304305,84.118611,2.25,0.032789253,3.3,6.5,0.078631275
22.92791803,83.955,1.23,0.016539073,2,4,0.078631275
22.932793,83.855278,0.65,0.00859454,0.9,2.1,0.078631275
22.93766798,83.868056,1.25,0.020872454,2.4,4,0.078631275
22.94254295,83.903889,2.45,0.023039145,3,3.76,0.078631275
22.94741793,83.825556,1.6,0.025350282,2.03,4.6,0.078631275
22.95229291,83.981944,4.3,0.023833598,5.4,8.3,0.078631275
22.95716788,83.803611,1.5,0.022316915,1.8,6.31,0.078631275
22.96204286,83.95,2.56,0.040156002,4.8,8.54,0.078631275
22.96691783,83.616667,3.02,0.051206125,5,9.35,0.078631275
22.97179281,84.147778,1.98,0.061750686,6.1,9.8,0.078631275
22.97666778,84.075,3.05,0.044706052,4.22,8.7,0.078631275
22.98154276,84.206944,6.2,0.064928499,8.2,10.95,0.078631275
22.98641774,84.138889,2.4,0.039650441,4.8,8.75,0.078631275
22.99129271,84.156111,2.8,0.03820598,3.7,6.3,0.078631275
22.99616769,84.281944,2.55,0.030983678,3.42,7.6,0.078631275
23.00104266,83.858333,6.26,0.065867399,6.8,7.08,0.078631275
23.00591764,83.679722,3.8,0.058175646,6.3,7.4,0.078631275
23.01079261,83.733333,3.3,0.050483894,5.8,7.65,0.078631275
23.01566759,83.7475,5.1,0.03676152,4.8,8.24,0.078631275
23.02054256,83.642222,1.1,0.008016756,1.1,1.3,0.078631275
23.02541754,83.773889,3.2,0.03676152,3.9,7.4,0.078631275
23.03029252,83.869167,1.95,0.036039289,3.1,6.1,0.078631275
23.03516749,83.541389,2.68,0.028094757,3.6,5.15,0.078631275
23.04004247,83.743056,5.05,0.055900621,5.23,10.32,0.078631275
23.04491744,83.725278,3.1,0.02722808,3.1,4.72,0.078631275
23.04979242,83.691944,1.3,0.027372526,2.4,6.25,0.078631275
23.05466739,83.675,3.3,0.032211469,3.3,6.65,0.078631275
23.05954237,83.781389,2.8,0.027372526,3.24,5.8,0.078631275
23.06441734,83.630556,1.55,0.015816842,1.5,4.2,0.078631275
23.06929232,83.813611,0.77,0.00859454,0.84,2.95,0.078631275
23.0741673,83.669444,4.68,0.047739419,5.8,7.8,0.078631275
23.07904227,83.650556,3.1,0.041817131,4.1,6.6,0.078631275
23.08391725,83.843889,3.05,0.039650441,4.1,7.14,0.078631275
23.08879222,83.732222,4.2,0.028528095,3.5,8.2,0.078631275
23.0936672,83.858333,2.85,0.042539362,3.1,6.95,0.078631275
23.09854217,84.033333,2.1,0.035317059,3.1,6.25,0.078631275
23.10341715,83.921667,1.8,0.029900332,3,5.55,0.078631275
23.10829212,83.955556,4.7,0.035750397,3.45,5.4,0.078631275
23.1131671,83.929167,6.55,0.051206125,6.88,7.82,0.078631275
23.11804208,83.933056,5.7,0.045428283,5.9,13.29,0.078631275
23.12291705,83.954167,12.6,0.120756897,15.2,18.76,0.078631275
23.12779203,83.954167,2.65,0.076592518,9.435,5.4,0.078631275
23.132667,83.900833,3.15,0.032428138,3.67,6.65,0.078631275
23.13754198,83.903333,3.53,0.042539362,4.56,7.9,0.078631275
23.14241695,84.025,2.24,0.03820598,4.23,6.3,0.078631275
23.14729193,84.133889,4,0.03820598,4.8,7.6,0.078631275
23.15216691,84.030556,1.8,0.034739275,4.57,6.6,0.078631275
23.15704188,83.744167,1.45,0.023761375,2.3,3.4,0.078631275
23.16191686,83.738889,2.1,0.034739275,3.1,7.81,0.078631275
23.16679183,83.679167,2.9,0.03820598,3.3,6.6,0.078631275
23.17166681,83.811389,5.12,0.03748375,3.5,7.82,0.078631275
23.17654178,83.535,1.8,0.034305937,2.32,6.65,0.078631275
23.18141676,83.740278,1.84,0.025928066,2.4,5.65,0.078631275
23.18629173,83.604167,1.35,0.021594684,2,4.75,0.078631275
23.19116671,83.444167,0.93,0.038567095,3.05,6.86,0.078631275
23.19604169,83.506944,5.26,0.03748375,3.9,8.33,0.078631275
23.20091666,83.4625,5.65,0.055683952,5.45,10.55,0.078631275
23.20579164,83.687778,1.1,0.033005922,2.1,5.5,0.078631275
23.21066661,81.405833,1.87,0.022750253,1.79,9.4,0.078011402
23.21554159,81.427778,1.47,0.021233569,1.55,5.6,0.078011402
23.22041656,81.383056,0.45,0.023003033,2.125,6.55,0.078011402
23.22529154,81.622222,0.85,0.024772497,2.7,7.5,0.078631275
23.23016651,81.392778,1.71,0.015094612,1.85,8.45,0.078011402
23.23504149,81.441389,0.91,0.027444749,2.65,6.45,0.078011402
23.23991647,81.506944,1.95,0.02267803,2.1,5.15,0.078631275
23.24479144,81.754167,1.3,0.027950311,3.15,3.85,0.078631275
23.24966642,81.644722,1.33,0.022100246,2.44,3.85,0.078631275
23.25454139,81.111944,1.65,0.031705908,3.05,4.95,0.089779545
23.25941637,81.207222,1.65,0.016033511,1.6,5.625,0.077354068
23.26429134,81.058333,1.15,0.046511628,4.8,6.3,0.091232742
23.26916632,81.316667,4.3,0.032789253,6.4,6.65,0.078011402
23.2740413,81.205278,3.7,0.031128124,4.2,7,0.077354068
23.27891627,81.204167,0.96,0.031344793,4.6,7.35,0.077354068
23.28379125,81.238333,1.1,0.016611296,5,4.3,0.077354068
23.28866622,81.22,2.9,0.027516972,5.4,8.2,0.077354068
23.2935412,81.418056,2.32,0.037700419,4.345,8.05,0.078011402
23.29841617,81.166389,4.2,0.047883865,3.29,7.9,0.077354068
23.30329115,81.130556,6.2,0.065650729,4,9.7,0.086189676
23.30816612,81.125,1.65,0.03654485,3.76,7.1,0.086189676
23.3130411,81.129167,2.65,0.030983678,3.386666667,4.5,0.086189676
23.31791608,81.173333,2.8,0.064928499,3.013333333,8.5,0.077354068
23.32279105,82.773056,1.93,0.032789253,2.64,8,0.078631275
23.32766603,82.991667,0.98,0.026650296,1.82,7.5,0.078631275
23.332541,83.020278,6.5,0.06781742,7.08,5.59,0.078631275
23.33741598,83.000278,5.02,0.063845154,6.18,9.3,0.078631275
23.34229095,82.9625,2.45,0.039289325,3.12,10.78,0.078631275
23.34716593,83.0775,2.09,0.033511483,2.95,14.62,0.078631275
23.3520409,82.866667,0.71,0.02484472,1.55,5.74,0.078631275
23.35691588,82.865556,0.83,0.034955944,1.89,8.15,0.078631275
23.36179086,82.719722,2.8,0.040733786,3.42,7.2,0.078631275
23.36666583,82.885833,4.05,0.046728297,5.28,7.39,0.078631275
23.37154081,82.834722,1.17,0.038567095,2.4,6.73,0.078631275
23.37641578,82.600278,1.25,0.023761375,1.98,4.11,0.078631275
23.38129076,82.73,1.48,0.029539217,2.35,5.25,0.078631275
23.38616573,82.901667,1.53,0.02029467,2.64,7.21,0.078631275
23.39104071,82.763333,0.89,0.035678174,1.4,6.16,0.078631275
23.39591568,82.785278,4.1,0.03986711,5.04,7.31,0.078631275
23.40079066,82.433333,1.02,0.031705908,2.01,5.71,0.078631275
23.40566564,82.65,1.35,0.032067023,2.61,11.05,0.078631275
23.41054061,82.5725,1.45,0.031705908,2.13,9.5,0.078631275
23.41541559,82.538611,1.56,0.039289325,2.33,8.34,0.078631275
23.42029056,82.535278,0.75,0.041456016,3.05,4.78,0.078631275
23.42516554,82.520833,1.17,0.033150368,1.98,3.96,0.078631275
23.43004051,82.531389,1.34,0.034955944,2.61,7.98,0.078631275
23.43491549,82.541389,0.55,0.042178246,1.62,5.665,0.078631275
23.43979047,82.5025,1.23,0.033511483,2.66,3.35,0.078631275
23.44466544,82.513056,2.02,0.031633685,2.655,5.675,0.078631275
23.44954042,82.725833,0.72,0.029755886,2.65,8,0.078631275
23.45441539,83.044167,2.18,0.033511483,2.35,6.9,0.078631275
23.45929037,82.920278,1.54,0.006066734,4.3,6.45,0.078631275
23.46416534,82.766667,2.28,0.039289325,3.13,6.24,0.078631275
23.46904032,83.011944,0.51,0.028094757,1.43,6.03,0.078631275
23.47391529,82.840278,1.67,0.037844865,2.31,6.55,0.078631275
23.47879027,82.876111,1.13,0.034450383,2.08,6.05,0.078631275
23.48366525,82.991389,1.93,0.027733641,1.75,5.51,0.078631275
23.48854022,82.7,14.47,0.104434494,14.47,3.55,0.078631275
23.4934152,82.7,14.47,0.104434494,14.47,3.55,0.078631275
23.49829017,82.7,5.4,0.07186191,9.12,4.44,0.078631275
23.50316515,82.680556,2.8,0.039289325,3.77,5.33,0.078631275
23.50804012,82.773889,4.23,0.037772642,5.8,6.41,0.078631275
23.5129151,82.959722,1.71,0.030622562,2.05,5.66,0.078631275
23.51779007,82.770278,4.03,0.052578362,5.54,7.445,0.078631275
23.52266505,82.584167,1.97,0.051928355,2.88,9.23,0.078631275
23.52754003,82.727778,0.68,0.029466994,1.62,5.8,0.078631275
23.532415,82.29,0.73,0.040011556,2.5,6.16,0.078631275
23.53728998,82.380556,0.31,0.02484472,0.65,3.69,0.078631275
23.54216495,82.433333,0.96,0.022316915,1.43,6.81,0.078631275
23.54703993,82.392778,1.87,0.025205836,1.815,6.7,0.078631275
23.5519149,82.363889,1.6,0.028094757,2.2,6.59,0.078631275
23.55678988,82.546944,2.25,0.035317059,3.2,7.45,0.078631275
23.56166486,82.374167,3.26,0.045067167,4.1,12,0.078631275
23.56653983,82.308611,0.35,0.049400549,4.03,5.85,0.078631275
23.57141481,82.468333,2.8,0.043983822,3.7,6.26,0.078631275
23.57628978,82.428056,1.23,0.062039578,2.53,9.38,0.078631275
23.58116476,82.322222,0.35,0.02267803,1.05,2.49,0.078631275
23.58603973,82.268333,0.57,0.032428138,1.81,6.95,0.078631275
23.59091471,82.32,1.02,0.042178246,3.4,9.45,0.078631275
23.59578968,82.478333,0.63,0.029178102,1.5,6.33,0.078631275
23.60066466,82.487222,6.13,0.08262314,6.58,6.88,0.078631275
23.60553964,82.491389,1.55,0.077025856,2.57,9.85,0.078631275
23.61041461,82.465278,6.2,0.071428571,8.2,11.9,0.078631275
23.61528959,82.376667,3.23,0.036400404,4.41,10.22,0.078631275
23.62016456,82.396111,0.73,0.02484472,1.82,2.67,0.078631275
23.62503954,82.440278,5,0.032428138,4.8,5,0.078631275
23.62991451,82.445833,5,0.036039289,7.78,5,0.078631275
23.63478949,82.485,2.05,0.010761231,1,2.05,0.078631275
23.63966446,82.263611,1.43,0.045789398,2.3,8.62,0.078631275
23.64453944,82.529167,3,0.034594829,2.96,6,0.078631275
23.64941442,82.529167,2,0.034775386,3.62,10,0.078631275
23.65428939,82.647222,2.1,0.034955944,4.645,14,0.078631275
23.65916437,82.380556,4.8,0.053372815,5.67,10.26,0.078631275
23.66403934,82.2,5.28,0.049761664,5.95,10.02,0.078631275
23.66891432,82.386944,1.83,0.03676152,2.46,11,0.078631275
23.67378929,82.420833,2.38,0.044344937,3.1,9.65,0.078631275
23.67866427,82.56,4.9,0.023039145,4.02,6,0.078631275
23.68353925,82.55,2,0.0219558,3.43,7,0.078631275
23.68841422,82.314722,1,0.019789109,1.48,4.2,0.078631275
23.6932892,82.731389,6.1,0.01718908,6.97,8.5,0.078631275
23.69816417,82.522778,2.54,0.014589051,4.41,9.2,0.078631275
23.70303915,82.728056,1.45,0.011989022,1.85,3,0.078631275
23.70791412,82.621111,1.2,0.018127979,1.97,3.9,0.078631275
23.7127891,82.526389,0.8,0.033872599,2,4.15,0.078631275
23.71766407,82.482778,1,0.047956088,5.42,4,0.078631275
23.72253905,82.491667,5.9,0.061317348,7,10.1,0.078631275
23.72741403,82.634722,1.45,0.035317059,2.03,8,0.078631275
23.732289,82.361944,3.2,0.076845298,3.41,5.5,0.078631275
23.73716398,82.443611,1,0.03820598,3.12,10.3,0.078631275
23.74203895,82.573056,2.78,0.011122346,2.99,8.1,0.078631275
23.74691393,82.702778,2.2,0.049039434,4.82,9.85,0.078631275
